Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Hong Kong SAR, China",HKG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.68868592,23.98390342,28.44480258,33.48997794,36.24663526,34.89572135,27.64318723,20.1098546,16.61525434,16.35540464,20.40595516,24.34316555,23.41911651,22.88334503,24.18289585,22.94662123,25.38159478,26.52147809,28.72980346,32.63525925,34.85332721,34.93933563,30.98339328,26.66961216,24.41792116,21.50017258,23.43249357,26.06783697,28.35202842,26.52350724,27.17052478,26.92142457,28.17687361,27.24986842,31.37927421,34.29070085,31.80034664,34.20019037,29.0038637,24.97950925,27.58240928,25.49120382,23.18095242,22.37964014,22.35743374,21.05982119,22.28514831,21.3960755,21.04121437,21.84686409,23.89046642,24.1431843,25.22013354,24.03038856,23.82246942,21.54147973,21.50878681,22.07090063,21.99739624,18.91107608
Honduras,HND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.89840608,12.1841662,14.89361702,15.9556314,14.61706783,14.61712376,16.03782162,19.65390403,18.49876314,19.37125604,20.88520055,17.0998632,15.94022515,19.0684942,26.19623006,18.95017794,19.21365056,23.06079734,24.34740456,24.54985584,22.70191474,19.31158551,12.92812853,12.69070323,15.96335499,15.87987036,12.6961513,15.95997628,19.24261674,17.54532493,21.06460006,22.5987902,23.79877188,30.76104643,34.49427149,28.92652158,28.53412384,29.48686527,28.34876847,31.78360771,28.28843121,26.00094413,24.25843833,25.28088236,29.66555733,27.62297589,28.34192973,33.66530061,36.06596984,20.59944375,21.87984069,25.99999164,24.56420879,21.7603523,22.18383223,25.11800475,23.37712854,24.82069477,25.89710279,22.29145412
Heavily indebted poor countries (HIPC),HPC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,14.17307996,12.76949263,13.57576925,13.54517662,14.03671859,12.47611762,12.5746243,14.72437514,15.57910945,16.787159,18.04905737,18.56540711,16.69927499,17.09488487,16.42172096,17.45615189,17.63493897,18.5049271,18.74090499,18.41104024,19.1749468,19.92030535,20.64412553,20.46314491,20.25913218,21.06500838,19.88442753,21.0468489,24.3889627,24.39676978,25.89363191,26.45217237,26.39929841,26.83066876,25.54333954,25.21292134,25.48387235
Croatia,HRV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9229326,20.18068081,25.69474687,21.68598122,21.27847516,20.4196888,21.91782947,24.72842694,28.13912191,26.91429641,27.01553617,29.21598261,29.30533999,30.88814224,25.29635307,21.10004136,20.12124304,18.96559549,19.55381647,19.1173497,20.6169634,21.03203871,21.76974341,23.21073727,22.80243538
Haiti,HTI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.66070113,18.8298645,19.92006691,24.36798141,22.12021647,13.83731975,10.20056948,26.08958322,28.13042639,24.52875606,26.00441291,27.6980391,27.33694251,25.85530922,25.06700132,30.69356536,27.3429876,27.41809742,29.35050574,30.48112307,28.84432739,27.49253397,25.40718931,27.85632681,29.5486543,30.29324596,30.94150902,32.39937306,30.48573186,28.97239267,29.00705225,27.57513505
Hungary,HUN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94751784,16.46478806,20.4367428,22.72696477,23.14613098,24.80903303,26.28171635,28.71536208,27.16413753,28.06490098,26.23521466,25.60341919,24.60774281,26.88364635,25.3177433,25.78961132,24.27787796,24.62473131,20.26333247,20.60320787,20.38509613,19.33429539,20.92388108,23.43939636,23.30155948,21.31766454,22.84854514,27.22568349,28.62861666
IBRD only,IBD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.17939327,23.64300787,16.99891757,19.30204971,20.73628746,22.15577398,23.43234522,20.58447469,21.38832405,22.23185383,25.61335618,25.82983571,25.00340164,26.1793598,27.13461562,28.89560579,27.9644386,28.48619732,29.99387506,28.75652377,28.86359182,28.14844835,26.52351987,25.80824798,26.15823412,27.76748753,27.07678852,27.84566375,29.17834006,29.61599096,28.07644964,28.6958564,29.94389563,30.75850089,29.83644686,28.71441811,28.07171505,27.67577221,26.44757095,25.361571,25.68033841,26.38965201,26.15372384,27.7946769,29.6825347,29.37525382,29.77960944,31.04058572,32.02304405,31.36136352,32.66634309,32.92828746,32.74418964,32.30373203,31.80504935,30.51778823,29.83672889,30.07326905,30.22832015,
IDA & IBRD total,IBT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.66419029,23.25719683,16.90671941,19.11785067,20.52262249,21.88015547,23.06068255,20.34583136,21.11110571,21.90568874,25.18020152,25.37828844,24.53882794,25.6761748,26.66347001,28.36457656,27.52786673,28.09039045,29.50972575,28.2924838,28.47790027,28.64276745,27.052158,26.13590001,26.17488786,27.53151478,26.99604731,27.65250874,28.79591031,29.34642147,27.91603045,28.43722277,29.64674559,30.40082512,29.51628589,28.37866369,27.76191767,27.36917238,26.25916877,25.17808588,25.48031431,26.13547861,25.83929271,27.44343539,29.20514718,28.95034162,29.37524586,30.50941797,31.40624062,30.77731626,31.96260568,32.27986802,32.09969947,31.71748654,31.27590031,30.0647418,29.44339499,29.65557503,29.87924743,
IDA total,IDA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,36.87813947,35.77944455,31.36962434,26.43928393,23.80040392,25.7159436,24.60044523,22.24772271,24.70170393,25.17065015,24.1209399,24.7489206,24.58538655,24.40919406,22.83786247,22.64374258,22.30601891,23.14791729,22.14803419,22.1675207,21.92586575,20.72527543,21.73072112,21.44245856,21.98549237,22.74542578,21.8275321,21.38580617,21.32825068,20.75633909,21.95676732,21.82329395,22.38569426,22.85266107,22.97967335,23.23488702,23.02651689,24.31577211,
IDA blend,IDB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,52.68024114,51.34503717,45.9764973,37.81935004,32.33905867,36.16820118,33.9785695,30.71296736,34.67954038,35.07297214,32.72922343,31.47848452,30.19695241,29.72354475,27.62288246,26.88383101,26.86452379,28.01389946,25.83954752,25.04218863,23.9695848,21.69474724,22.74923087,21.84507102,22.10428484,23.52602734,20.70889763,20.59762079,21.02793632,18.37208135,17.6039561,17.01195785,16.79874736,17.56922356,17.56788183,17.10501809,17.47384266,20.18444468,
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,7.867760123,95.32014465,5.602576586,8.196210421,12.08382982,6.692113032,4.526748971,8.008964378,8.804311537,11.66298749,13.62275449,15.79520697,18.77738826,17.8872864,16.78184535,20.34170457,20.72129155,20.12761234,20.53415985,20.93432088,20.87150159,21.38449294,22.58345268,29.40177156,24.88467494,25.34694597,27.64651732,27.24671899,29.09802202,30.6830326,32.70769009,31.86942548,30.17582734,28.28067311,29.57068775,30.42981109,31.60236064,30.30767579,27.42950667,22.13875931,22.24569693,22.53926632,21.40407021,25.59849839,24.05636637,25.08140994,25.40021729,24.92028385,27.81624458,30.98519241,32.88012145,32.98433326,35.07159361,33.83135679,34.60034391,34.06279218,33.8587393,33.7105948,34.55931126,33.76552073
IDA only,IDX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,14.76727729,14.75679167,14.86100622,13.57203375,14.34493033,15.50375487,16.16854589,17.84956579,19.00113414,19.30489005,18.24196767,18.57124122,17.93140401,18.47822871,18.60543642,19.42882675,19.97881617,19.8335251,20.79386417,21.07224444,21.87800233,22.03909398,22.83974047,22.09080776,21.59687034,22.82625303,25.73569795,26.01237529,27.2446993,27.44770197,27.69117225,28.66524067,27.99650313,28.25116278,28.2931618
Isle of Man,IMN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.69046595,14.784986,16.43267869,15.70913402,15.90181051,17.85048507,18.34123339,15.7083103,14.37692409,16.08781009,16.65314139,17.60451137,16.13595392,19.05803693,19.2437066,18.95751875,19.1531791,19.61373131,23.24717703,22.43090117,21.07764677,20.83003515,20.98186221,20.04817121,21.0303611,22.65401294,22.07951482,24.04959059,25.11721665,26.07184448,28.62491682,23.97167165,25.33209814,24.39922099,27.19160601,27.79144209,26.04156625,28.1188399,26.61656669,29.28629269,26.67918328,26.65839797,27.21512053,29.50377002,36.08697529,38.07579251,38.89730246,41.93082687,37.85054999,40.11223583,40.2202988,39.59041148,38.34741567,34.02320208,34.26780562,32.11673009,30.1726917,30.81897705,31.69840571,30.21392263
Not classified,INX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,23.98482694,23.50903861,24.55568481,26.29273176,28.436293,22.8685578,24.88746976,27.35717271,28.45466723,32.36029042,27.26641152,27.80361927,27.21710847,23.34748328,22.30221064,19.55589431,18.35899379,16.71769494,16.29635518,18.38794375,21.50136703,19.64919026,16.61702749,15.45069041,16.49422777,18.85042511,20.50630938,22.23719801,24.12935814,24.67756385,24.53393017,24.2822022,24.08939143,25.74786961,27.23857017,30.33108157,31.87984629,29.22843091,24.60323879,20.2343384,17.24215871,17.08068252,20.22579411,18.74768643,22.23729026,25.71417518,37.41433484,33.4105183,23.77577363,43.82105191
"Iran, Islamic Rep.",IRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.14992349,25.18177509,24.42900864,19.24204227,26.61177038,31.85649698,34.21859322,34.14664399,41.40166246,40.15457793,40.63640361,34.80559586,40.10562767,35.07305995,31.02928588,41.39515121,48.09033586,48.42888431,39.12511912,25.00817107,47.86489312,40.07582143,26.77318771,36.26825043,33.04526809,24.27498805,22.21311825,20.09297779,17.13393999,23.04793843,33.02184263,42.17457939,42.19989329,30.39529102,23.29458769,30.18017186,37.7860856,35.54283951,33.85893481,32.54166538,35.10053349,35.25181669,39.054111,42.10526704,45.99878784,38.71766358,38.64911736,39.72894514,41.75745309,40.89817092,40.26244925,36.88110107,40.34027493,38.69143252,39.9058962,34.033613,33.20167978,34.73798373,,
Iraq,IRQ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1473475,43.42228723,18.22687573,21.30190844,16.91689869,22.15526495,18.91759881,9.341719092,15.1861043,11.29880848,15.87084087,15.46078876,13.44852356,26.90122619,25.7,24.69440154,20.77354127,16.73632658,12.87268734,
Iceland,ISL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,27.76609931,37.13195206,31.64926122,35.98309504,40.39929874,39.43481429,31.9883541,33.37704812,27.564063,27.86246619,30.06944459,29.78018462,31.16874165,23.36470698,25.7552676,23.08559389,20.4866426,23.01209778,23.15876145,20.90169503,21.09290456,22.26463766,20.12279173,18.79720501,17.79023569,18.16420493,20.72474374,21.74196442,25.89280844,23.59754072,24.9927915,22.93326174,19.8493338,21.30717957,24.75707101,29.47646449,36.19366048,30.03257007,26.20144695,15.0051816,13.90408737,15.48483521,16.07580435,15.39993087,17.29274574,19.55069762,21.22976617,22.01939413,21.95507184,20.12841248
Israel,ISR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,29.09297267,31.83223451,31.90507393,32.760181,31.00942415,31.04892525,26.06265179,23.88216062,26.15581803,26.98102824,23.52696792,22.17393362,24.16242702,24.59693303,22.985746,19.50511681,19.14702452,19.50721222,18.52843799,17.89312073,20.01863598,25.9252184,25.69202219,26.33046236,25.70970765,25.82414917,25.87058774,24.87170043,23.1525712,23.57640142,22.79563067,22.45496165,20.73412792,19.47529265,19.69747069,20.52651523,20.48649622,21.36563942,20.15536718,18.38712675,18.81542638,21.09994156,21.33806335,20.05942914,20.48508013,20.01462863,21.22976919,21.50371375,21.80389745,
Italy,ITA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,26.006097,23.83427039,22.93537533,26.35898685,29.77102344,23.77739056,26.59777653,24.44195672,23.88776371,24.42132307,26.76768941,24.69333446,23.73429147,22.24825114,23.31173242,23.17087622,21.74808384,22.12843326,22.57904825,22.32880785,22.55862782,22.1990545,21.56777588,19.07248029,19.00764428,20.04234383,19.35508021,19.50169601,19.73448621,20.23311928,20.86457579,20.84335784,21.57123349,21.17937479,21.26244303,21.16937113,21.95761566,22.24604571,21.77851442,19.50875568,20.57979516,20.46808872,17.78951287,16.89239376,16.95920181,17.10726702,17.56102831,18.05407117,18.32364551,17.96736311
Jamaica,JAM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.72405729,28.312032,26.71761593,24.1679918,26.92312849,26.51209677,28.01889201,29.27592013,34.87599646,35.1566435,31.53938421,32.08827199,27.33652978,31.5018315,24.32382364,25.76911344,18.2131738,12.2262469,15.0452182,19.21863682,15.90580545,20.29810247,20.86891238,22.25876677,23.12229467,24.30381182,16.94417282,20.64906533,23.62214134,26.61116545,25.8843923,24.36427588,29.82855891,25.26193248,24.23185867,25.25957395,25.55400098,25.69477369,22.60066257,21.26335084,23.46333789,25.8803612,27.33771823,26.24763549,26.46721089,26.94237701,28.4225128,26.57119436,24.35053998,21.05626776,20.20652665,21.43633201,19.93317231,21.26229282,22.47607583,21.35379131,21.28134328,22.53587138,23.33656778,23.33656778
Jordan,JOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,34.09130971,40.25202781,33.07769676,31.54198473,37.17376374,46.02747291,39.44481484,33.01242584,29.91045714,21.05309898,19.83425003,22.55015731,22.66195088,23.23597989,30.7966774,24.96619337,32.98595477,36.11460829,32.8305737,32.50677181,30.10545846,25.37321742,21.51686894,21.27111239,22.0526706,20.76576067,19.8192549,20.55207526,27.00587752,33.67533871,27.94813881,29.84915685,29.4813133,28.00457627,29.1304798,26.55547903,24.4991234,21.66454561,21.2710196,20.61690025,19.2262638,19.30226081,18.43969928,
Japan,JPN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,41.0944944,37.65581721,37.41655863,40.09388654,39.30085697,34.51921843,33.53625907,32.49219279,32.55271699,34.22227182,33.95775788,32.75942815,31.5966339,30.12303596,30.06064597,30.01168763,29.97070315,30.94321627,33.04842936,33.86056022,34.5105526,34.2249921,32.48936787,30.67903515,29.54485774,29.88285636,30.86515221,29.95099622,28.51517087,27.11881302,27.30713149,26.56051089,24.65550435,24.39723113,24.34862277,24.74947189,24.74862858,24.48344725,24.54784828,21.32367452,21.29748564,22.10330102,22.65442345,23.19090989,23.91610038,24.02266959,23.41850389,24.01004291,24.32454711,
Kazakhstan,KAZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.50912106,20.02508233,28.70407454,23.3192597,16.14663948,15.5982639,15.80456174,17.77616505,18.13904803,26.87642284,27.28772328,25.70391259,26.31108968,30.96976804,33.90079132,35.52669949,27.5064843,29.41456452,25.37354902,22.99814602,25.22966023,24.56960536,25.79024724,27.9079156,27.82758289,26.35248437,25.25821271,26.98105557
Kenya,KEN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,13.06420449,14.39394484,18.61024061,20.1726488,20.04882893,19.37218009,24.39667517,23.91598703,22.31730003,25.81122566,25.75563307,18.13989346,20.2442178,23.72332115,29.78928932,18.1327783,24.50714062,22.91344169,21.86021484,20.92506552,19.81103195,25.32482373,21.76803717,24.28943287,25.44904102,24.86207761,24.1640929,20.97051486,16.92083908,17.61043506,19.29324297,21.8197611,15.00382269,15.14098814,16.69271641,15.52141487,17.41409062,18.79034052,15.13821589,16.48214939,16.96249556,17.64968479,18.6335854,20.45697839,19.61271142,19.33262283,20.84090196,21.70275889,21.47559789,20.10556175,22.43165798,21.46595655,18.25545118,19.03416527,17.94529013,17.40169152
Kyrgyz Republic,KGZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.27035831,31.08504399,35.46666667,24.06542056,15.35135135,19.92445703,11.66638654,9.013079073,18.34054914,25.19733496,21.68013114,15.44407192,18.02621861,20.01003707,17.99928265,17.60669154,11.83001595,14.48839277,16.41820748,24.19576081,26.64299703,28.94896003,27.27035541,27.4015936,25.47296383,34.9610737,33.89883556,36.75672708,34.67146926,33.93917929,32.90209146,36.01662915,32.92880308
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.17937058,17.77777801,18.18181795,17.64705744,15.69343204,13.48684211,18.125,14.83679538,14.20911497,13.908873,12.53132823,,,,,,,,,,,,,,,,,,,,,,,11.8804071,11.93855081,14.55231684,14.72005581,15.02049984,11.83376966,16.98372802,17.41524687,18.65986306,18.1245154,20.09876028,16.20760935,18.46570017,22.51697645,21.19729133,18.61672786,21.35991038,17.3676572,17.09791455,18.51134231,20.00891695,22.09450019,22.4529982,22.70583248,22.89196799,23.44825618,24.23348873
Kiribati,KIR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,10.99797622,9.398902187,6.001644286,4.800722485,6.599286564,6.398992645,20.69873418,14.61917751,23.89411765,35.19166667,46.2825,46.1547619,33.90851064,38.12826087,46.93333333,52.08333333,44,43.86538462,66.47058824,45.81967213,40,,,,,,,,,,,,,,,,12.34664082,16.30906596,14.33288485,18.19451304,27.50942924,31.78349962,29.93082969,41.64636154,33.96168212,29.84800989,31.67814852,
St. Kitts and Nevis,KNA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80038388,24.87442428,30.01365297,30.01786955,30.00879379,29.95404697
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,10.52189226,12.69515065,14.07368939,18.78736452,15.41342202,14.76322785,21.69744951,22.20124541,27.09787938,29.93410646,26.324823,24.97673066,21.47995407,26.01089139,32.59962049,28.5263098,27.63597922,30.10570665,34.48448588,37.47388303,34.03062547,32.15998454,31.96698704,32.47674431,32.297977,32.27005198,32.61401086,32.58555208,34.81571591,36.71606701,39.55305296,41.23401783,38.73834045,37.65429611,38.51260183,38.94948795,39.42351944,37.18862188,27.77904874,31.01282773,32.8936287,31.60293756,31.09283276,32.27961522,32.54955312,32.50818478,32.99330799,33.09748305,33.6668294,29.39998973,32.55211358,33.31942582,31.31664675,29.88532729,29.79047863,29.52928082,30.1426786,32.28806347,31.31023709,31.19626204
Kuwait,KWT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,15.75433912,17.68149883,21.33027523,17.98107256,19.11021234,12.12121212,9.379071456,9.303278689,9.513122623,6.776816333,12.72440457,16.54295909,23.31597208,20.2354431,13.65098435,13.92068172,16.63087788,25.19356841,24.78597595,21.02413113,18.85428392,22.10997561,17.54423342,15.69580156,12.29892586,17.62511305,41.85571097,22.36334124,17.19154206,16.15176217,14.75862409,15.10430476,13.63898031,18.45190666,14.55554707,10.66523772,14.3046729,17.12769629,16.63255579,18.18550298,16.42676703,16.15772239,20.45665212,17.62982145,17.96584492,17.65852862,13.54449848,12.83498521,14.35148536,16.29019399,25.42808492,29.95882707,27.73084224,25.20570973,
Latin America & Caribbean (excluding high income),LAC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.85603328,21.70363771,19.92645245,19.64830486,20.27201818,20.98887688,20.84376543,19.62433226,20.54772569,22.45660104,22.45097577,22.16306928,22.1153901,23.05933135,24.57356414,26.25518118,24.70797107,25.1021221,25.5493332,24.73442185,24.49922489,24.26477574,22.35157776,18.31199915,17.67636825,19.25271053,18.84049294,21.00320666,22.62810731,22.98261604,19.52711072,19.71604166,20.03871469,20.98477096,22.16131132,19.01294165,18.9252288,20.41860221,21.15730698,19.37171284,20.00848553,19.51488478,18.04465775,17.66522695,19.09702291,19.40395448,20.36379415,21.83126552,22.77697323,20.24486877,21.58407907,21.94689737,21.91187571,21.868822,21.11111557,19.65946672,18.53882716,18.20597832,18.57803931,18.16441075
Lao PDR,LAO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,6.178861969,7.042253955,6.931279694,10.18907515,13.50085184,,,,,,,,,,,,13.41565796,13.54360717,29.04042318,27.77152163,31.75424351,34.0580868,30.06954104,32.31224303,31.68198579,33.93847055,27.46248774,28.06780253,32.50425528,30.64732204,29.8013514,31.5566516,29.0076541,,,
Lebanon,LBN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.31269096,29.27333838,29.27333838,31.036396,36.65279338,36.45508364,34.79249868,29.21649485,28.40261578,22.83110247,20.41122214,22.81354531,18.74826822,19.16102395,23.06761396,22.96601096,20.54809108,24.28208962,27.9963212,26.92101617,24.93725851,26.84636575,24.77649482,27.59512209,24.94671122,22.21809406,22.69995056,21.37507414,20.79216357,18.3529137
Liberia,LBR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.500091533,26.10364238,26.10312837,23.79807487,21.27659978,19.45454162,19.45433423,19.45388201,19.50143685,19.45461538,19.45463463,19.45451209,19.45433664,19.45440496,19.49329517,20.15732452,20.08404351,20.48614575,12.92892157,22.81557305
Libya,LBY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.61576054,13.1121256,12.15071795,16.28054008,16.33089194,12.16104869,15.50164204,12.36129762,11.96044577,9.481002038,11.84062851,10.74612403,13.51683838,19.35899613,11.63894656,9.516585449,21.02966841,26.10140065,29.82977726,,,,,,,,,,,
St. Lucia,LCA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.63379254,21.49185396,19.67209725,19.55736913,20.08911816,20.8390483,20.78291433,19.64658493,20.49810023,22.25670947,22.25964339,22.06345473,21.92847769,22.72761932,24.50632407,25.80439696,24.30628457,24.57141652,25.17560165,24.43076091,24.31182684,24.14337913,21.8158703,17.96562378,17.64758336,19.01269096,18.68547422,20.91255132,22.40568517,22.84627492,19.70934775,19.81490601,20.20429227,21.21326609,22.24419706,19.424094,19.37368576,20.78050187,21.44227028,19.55810937,20.16501699,19.61627123,18.19903663,17.8352059,19.130856,19.49430352,20.37781332,21.77186565,22.93098619,20.22839717,21.57873923,22.00194518,22.08978872,22.00123046,21.1952833,19.83732184,18.69631758,18.3347633,18.73827114,18.34562819
Least developed countries: UN classification,LDC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36049961,,12.74318831,,,,,,,,,,21.38823013,21.53984875,21.85229733,22.41871456,22.82652778,22.92176155,22.67105352,23.06858143,23.34432826,25.27115941,24.35258189,27.36059821,27.04796958,27.5853686,27.82517919,28.62549902,28.91860143,28.15462116,27.28153082,
Low income,LIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,14.44809582,14.25094709,10.55566291,12.3590255,13.51350586,14.48604334,17.62428334,18.74626307,18.12391495,16.6022782,16.90711993,14.82975436,15.60108147,15.76170289,17.24191604,17.98313206,18.72142972,19.45038537,18.25304906,18.44274406,19.17032381,20.73097517,18.82392154,19.00425663,20.37037996,25.54388708,23.7776268,24.41405512,24.29179579,23.53252853,26.75201665,24.3940398,,
Liechtenstein,LIE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.20656764,17.29101883,15.33395506,17.00455319,14.44382623,12.53092528,14.33369318,15.23735753,15.85183803,19.27319367,18.94759953,17.06761566,17.30176428,13.73614432,15.7124227,15.57737894,16.21031023,14.44502431,20.04922067,25.82129154,33.76824447,27.77483677,30.76140188,28.89120978,25.82701339,23.82263279,23.65969444,23.33229973,22.7775225,21.72447606,22.20588967,22.87018759,24.27536487,25.55723479,27.02716704,25.73108786,24.24908349,24.38614266,25.1367897,27.29051514,28.03927368,22.0040128,23.28905072,22.02046895,25.25376152,26.82745552,27.97990935,27.95214336,27.55238306,24.43386575,30.35247245,33.36387203,39.05554097,33.24941584,32.30951506,31.1813887,27.85217934,31.59487287,30.43523369,27.38846199
Lower middle income,LMC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.93303717,17.09466658,17.60006596,17.17598284,17.23590262,18.18312541,17.71897383,16.80275476,16.04363538,17.02127319,18.05432428,18.18843671,16.79705889,19.12375766,20.34893617,21.6029351,21.89540273,22.7546208,25.28845109,24.24141418,23.42137554,28.58295389,28.3639578,26.7392934,25.09922704,23.74950166,23.55137909,23.66739663,24.34617505,25.74139291,26.8836697,24.65515077,25.45324418,25.3137717,26.66232861,26.13864849,24.83251419,25.66580326,25.68858045,25.96984724,24.51661825,24.87434258,24.90697842,26.20097812,29.3381877,30.16034114,30.56227617,32.24056993,30.90681428,31.55725634,31.03205388,30.45778194,29.88835773,28.09875442,28.19585978,27.82098059,27.14027864,27.42117213,28.30578731,28.58558315
Low & middle income,LMY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.81673007,23.34371558,16.9332657,19.15464206,20.60220527,21.97135228,23.1374809,20.37905479,21.16069158,21.97688887,25.30735675,25.49229714,24.66906125,25.82742922,26.70876095,28.52434044,27.67326618,28.24002194,29.62476843,28.38837782,28.55866445,28.69685874,27.22858807,26.32858498,26.29659537,27.70657504,27.12765839,27.7313979,28.89549496,29.44072162,27.94303221,28.47295353,29.62333519,30.3821769,29.53872176,28.64038042,27.9560023,27.48493318,26.32183242,25.2739763,25.56754692,26.33674,26.07461789,27.72543674,29.5380782,29.27861004,29.63614202,30.67890313,31.55210313,31.1399046,32.34125716,32.61545186,32.45045377,32.12582801,31.65633086,30.38857181,29.79886953,30.02803156,30.24744985,
Lesotho,LSO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2.024291498,3.921568627,7.023411371,8.630952381,9.703504043,11.47959184,10.12345679,11.57571462,12.30348599,11.67232598,10.18329939,9.140767824,11.25401929,14.26872771,12.68292683,18.08318264,34.26791277,23.7953599,25.02157032,32.746623,37.04275513,37.59910761,,,,,,,,,,,,,,,,,,,,,,,,,,23.77094791,27.39206443,29.1600617,30.82162272,24.9169741,33.96264416,32.09301716,34.23328335,30.89406322,26.7979167,26.66007083,29.6665983,32.13180611
